0001,0.045488964502497724
2959,0.022419897953542024
2419,0.01636292968385696
0842,0.011908239006906967
0162,0.009779616782851702
1353,0.008689865339623378
1132,0.005059954817937475
0721,0.004065043277567344
1103,0.0038896382680912445
2142,0.003879636154628163
0529,0.0038072180906569037
0198,0.003783138066089712
2928,0.0028264204270179393
2051,0.002596677671557894
1052,0.0024948194391592226
0694,0.0024446131077981437
1855,0.0023304646964219227
0956,0.0019976858857497946
1958,0.0019810812964771198
1845,0.0019303957227366532
2363,0.0019102443450718985
1863,0.0019023169673467956
2169,0.0017926811440836157
2494,0.0017291643974484544
1923,0.0017081307872374503
2832,0.0016845357737345593
0620,0.0016679992976837393
1670,0.0016500631876078648
0539,0.0016487052256232326
2913,0.0016145203487208707
1980,0.001587667652358212
0247,0.0015817906368415214
2194,0.0015404245003115065
0023,0.0015397054548274068
1594,0.0015233542972758812
2069,0.0014153141061232324
0229,0.0013976738675900487
2036,0.0013867337471275627
1098,0.0013741833556115627
1280,0.0013705335700221729
1274,0.0013669323171472754
2288,0.0013627018240591757
1335,0.0013453987758501257
1927,0.0013373799225310597
0325,0.0013244182029195533
1792,0.0012860719008076994
0496,0.0012624687060382588
1255,0.001260594215895307
1627,0.0012545683808174296
0286,0.0012100918795712435
0789,0.0012070724747580777
0353,0.001181190204834666
1038,0.0011663272194252618
0033,0.0011638019561776036
2304,0.0011497152963432635
0759,0.0011253433832215333
1262,0.001119861002447293
0185,0.001113342744754981
2331,0.0010967449499898131
2453,0.00109196247450193
0521,0.0010839104006016929
0512,0.0010597596060900201
2106,0.0010516707029952401
1897,0.001051568875582509
0268,0.0010417971058082564
3067,0.001039182887009038
1251,0.0010299341333539407
0329,0.0009969246090284815
1915,0.00099433354183175
0114,0.000987935534794192
0441,0.0009836708544422028
0894,0.0009712832888144301
0394,0.0009675456109803429
2102,0.0009650105306959544
1056,0.0009649526061672226
1156,0.0009594873331524753
2886,0.0009482631356014886
0043,0.0009435215036679892
2149,0.0009420205836131822
0169,0.0009355475158540649
2275,0.0009277970646633606
1364,0.0009219825819977347
2861,0.0009206685787888008
0010,0.0009087969279055593
2761,0.0009076525473391202
1290,0.0009024883511965194
0594,0.0008998411396446794
0941,0.000890264259125933
1209,0.0008827442387963308
2689,0.0008826731022175905
1957,0.0008826286227141312
0494,0.0008806020490713112
2184,0.0008804674899901192
1172,0.0008768469752646801
0168,0.0008749391614654826
1012,0.0008706071826297068
0884,0.0008687506271510461
2505,0.0008618770862971518
1350,0.0008560844164437671
3039,0.0008492027292783899
2207,0.0008480351314565949
0995,0.0008458192113826757
2378,0.0008440201811936624
1793,0.0008387518931713245
1072,0.0008373082908466928
2075,0.0008349899965345713
1316,0.0008266678609502862
1721,0.000826067237841929
1720,0.0008246267330305094
2799,0.0008235201010841269
1853,0.0008151440802503789
1488,0.0008027338906380326
0112,0.000801458398409151
3053,0.0007989510339094755
0332,0.0007902977776498548
0530,0.0007901866388509654
2225,0.0007884414776765498
2320,0.0007872947582259203
0406,0.0007863283938730104
1485,0.0007854058164092377
1593,0.0007784250160425921
0616,0.0007738679729084288
2211,0.0007671792943315663
0090,0.0007668884522373983
0389,0.0007631568363055193
0499,0.0007589428234703693
0449,0.0007576998718617165
1744,0.0007534280861243926
0700,0.0007453060764685009
1226,0.0007451193979332844
0252,0.0007425576978711191
2885,0.0007422332752699956
0381,0.0007406202046662528
2278,0.0007328121998806974
1524,0.00073241871320067
3084,0.0007294513498371312
1258,0.0007294143283418351
0875,0.0007286633655957351
1833,0.0007265955442460094
0740,0.0007245887815850098
0006,0.0007171054115229698
2067,0.0007122917645792904
2478,0.0007118843091892977
2159,0.0007101921689110645
2341,0.0007100095428873087
2005,0.0007033126822370316
0950,0.0007032001349024869
0121,0.0007030796606052373
1630,0.0007005383674189566
1879,0.000699825052461785
1327,0.0006998058394364234
2850,0.000699634758304657
1252,0.0006940324349708637
1211,0.000693818271785774
1565,0.0006917330049790819
3035,0.000690243324925155
1554,0.0006894661546296444
3028,0.0006882427447510508
1379,0.0006879170033712549
1950,0.000687699879004057
1451,0.000685577127205731
1588,0.0006855454691755061
1393,0.0006855361292868016
3005,0.0006854278708181451
2420,0.0006847808272048522
1016,0.0006823524322718979
1539,0.0006771408263691001
1257,0.0006758807825143114
1493,0.0006756172479588066
2145,0.0006713986571140548
1910,0.0006692701937788894
1671,0.0006668696074145951
2997,0.0006651612519776365
0623,0.0006648796568075
1981,0.0006646049242015181
0337,0.0006591195530915936
0863,0.0006563643603717434
0031,0.0006560725888351315
0919,0.0006559671153257717
2095,0.0006556597196588689
2887,0.000654820758225523
0572,0.0006545357891109001
0644,0.0006543096813028677
1926,0.000652925872818989
0029,0.0006524049266979524
2619,0.0006454287706588714
2144,0.000641685916321167
2061,0.000641307647378932
1931,0.0006410526112624344
2291,0.0006395871247886453
0279,0.000638083754304112
2758,0.0006332381346413931
2141,0.0006329589518814602
1309,0.0006310321883852375
2562,0.0006297631886912967
1683,0.0006295738811015083
2632,0.0006277062715091767
2239,0.000627158702167175
0392,0.0006264400177705955
0270,0.0006260996918735175
0619,0.0006223004344098182
0220,0.0006209825717299331
2438,0.0006201848551426884
0285,0.0006199919677962232
1731,0.000618654766698517
0099,0.0006165920478397093
1883,0.0006146658867758291
1392,0.0006144067298728234
2328,0.0006124734719948335
1065,0.0006105624365003551
2770,0.0006085971584318948
1985,0.0006085902506323686
2240,0.0006077569101411131
1876,0.0006070126369529505
0115,0.0006040696876924637
3014,0.000600433971766876
1370,0.0005986143149415345
2892,0.0005975452265138329
2976,0.0005963881743087538
1457,0.0005962098611280808
0183,0.0005943779618260412
0643,0.0005929509659930104
1988,0.0005888321131035613
0725,0.0005887006160076819
0080,0.0005883520006898939
2241,0.0005882186971221128
2307,0.0005852298685350635
2321,0.0005845176551789105
2591,0.0005813288806617402
1688,0.000580822408789657
0773,0.0005808068919413749
0470,0.000578626026796322
0467,0.0005782494636561482
1872,0.0005767599005358339
0133,0.0005738710257532658
3038,0.0005736803056102441
1051,0.000573318868561814
0490,0.0005723741310850908
1896,0.0005698903811247946
2316,0.000565204246936379
2625,0.0005623315760116601
1708,0.0005584422814251356
0243,0.0005580329962629601
0238,0.0005574155032708681
2246,0.0005558855653382296
0744,0.0005558839628944107
3101,0.0005556539180020699
0573,0.0005547376381230821
2780,0.0005546494872146736
0501,0.0005545874869353068
2470,0.0005540373515022046
1615,0.0005534252523455296
0657,0.0005522477369164207
1302,0.0005512739009038417
1235,0.0005501340490219801
0297,0.0005472271882735669
0602,0.0005453832431552619
1323,0.0005448052851221237
0864,0.0005442230045950105
1974,0.0005434615214785
1520,0.0005426821871270236
0547,0.0005422972730351926
1774,0.000541410000740643
1797,0.0005389920126314258
1505,0.0005388694765382824
0460,0.000538831106108005
2762,0.0005377526161955892
1811,0.0005377418433318524
1082,0.0005373442265289039
3057,0.0005347032204793641
1000,0.0005341883622447612
1535,0.0005339605014829977
0274,0.0005312327278610211
0181,0.000530709167977999
2500,0.0005304885619338652
0911,0.0005275984930568235
2793,0.0005244426473195564
1069,0.000524170443736247
3074,0.0005237800480453279
1413,0.0005203420935466123
1144,0.0005183424231676556
0347,0.0005182639705269402
2905,0.0005175292524840674
0630,0.0005157001003339138
0098,0.0005144625420079223
1666,0.0005143576032432417
1174,0.0005137216505542583
2006,0.0005130052534372411
2943,0.0005127877617426468
2676,0.0005126179303016424
2640,0.0005109388295012159
2709,0.000510576503630907
2784,0.0005094761267228942
0907,0.0005083269874972001
2068,0.00050801804551204
1803,0.0005079033120591906
0004,0.0005078924946927839
0566,0.0005075285306304299
0528,0.0005067188795068339
2311,0.0005066683075108048
2475,0.0005060786180683454
0052,0.0005056197365819321
3021,0.0005055367970604471
1714,0.0005037187165519518
0807,0.000503176560933947
1766,0.0005027699607252128
0097,0.0005023123571711784
2401,0.0005021402294656455
1291,0.0005018615793032508
1019,0.000501823292180225
2257,0.0005011641925120259
1471,0.0005007374162460255
0212,0.0005006799092701989
2217,0.0005001324873674836
1380,0.0004988440219981512
2734,0.0004986132925159053
2692,0.0004985165154373055
2315,0.0004978592996333095
0278,0.0004968139394614797
1768,0.0004954756844239428
2939,0.0004942401081292299
2704,0.0004939447184830097
0202,0.0004929117275141615
0908,0.0004928550313890657
2891,0.0004918922141137151
2008,0.000490290948679026
2273,0.0004865019135587441
0497,0.00048560434988047653
1722,0.0004826419684442112
1385,0.00048236592214118276
2740,0.0004816001479326493
0223,0.0004815202692839542
1785,0.00048106107730438004
2289,0.00048077208969305195
0656,0.00047932903191358963
1106,0.000477682589249694
2508,0.00047557598944449964
0495,0.00047233874107352193
3126,0.0004712962563415908
2413,0.00047062451219377855
2833,0.00046943873276921854
0777,0.00046880620790870143
2842,0.0004681972745807356
0373,0.0004673161284189248
0160,0.0004672650712436453
2830,0.0004668136267196633
2086,0.0004666363474964482
1947,0.00046650783708850275
2518,0.00046619426414270057
2684,0.00046544880560187696
2497,0.00046431823171203283
